dataset,depth,approach,optimizer,learning_rate,run_idx,seed,test_acc,test_ce,val_acc,val_ce
car,6,ffnn_0layer,sgd,0.005,5,1444,0.7341040372848511,1.2948379516601562,0.7283236980438232,1.2920842170715332
car,6,ffnn_0layer,sgd,0.01,1,1276,0.7283236980438232,1.295910358428955,0.7283236980438232,1.2948576211929321
car,6,ffnn_0layer,sgd,0.01,2,1318,0.7167630195617676,1.288191795349121,0.7283236980438232,1.2830215692520142
car,6,ffnn_0layer,sgd,0.01,3,1360,0.7225433588027954,1.2764480113983154,0.7745664715766907,1.2686363458633423
car,6,ffnn_0layer,sgd,0.01,4,1402,0.7283236980438232,1.2823959589004517,0.7341040372848511,1.2785955667495728
car,6,ffnn_0layer,sgd,0.01,5,1444,0.7341040372848511,1.294785976409912,0.7398843765258789,1.2923026084899902
car,6,ffnn_0layer,sgd,0.05,1,1276,0.7283236980438232,1.2957311868667603,0.7341040372848511,1.2949044704437256
car,6,ffnn_0layer,sgd,0.05,2,1318,0.7398843765258789,1.2726961374282837,0.7745664715766907,1.2647755146026611
car,6,ffnn_0layer,sgd,0.05,3,1360,0.7341040372848511,1.2713721990585327,0.7687861323356628,1.2629592418670654
car,6,ffnn_0layer,sgd,0.05,4,1402,0.7456647157669067,1.280443787574768,0.7225433588027954,1.2771633863449097
car,6,ffnn_0layer,sgd,0.05,5,1444,0.7283236980438232,1.2954078912734985,0.7398843765258789,1.2943233251571655
car,6,ffnn_0layer,sgd,0.1,1,1276,0.7283236980438232,1.2956876754760742,0.7398843765258789,1.2949275970458984
car,6,ffnn_0layer,sgd,0.1,2,1318,0.7398843765258789,1.2717771530151367,0.7687861323356628,1.263568639755249
car,6,ffnn_0layer,sgd,0.1,3,1360,0.7341040372848511,1.271131992340088,0.7687861323356628,1.2626547813415527
car,6,ffnn_0layer,sgd,0.1,4,1402,0.7630057334899902,1.271482229232788,0.7630057334899902,1.2663933038711548
car,6,ffnn_0layer,sgd,0.1,5,1444,0.7630057334899902,1.278462529182434,0.7630057334899902,1.275385856628418
car,6,sampler,adam,0.001,1,1276,0.7572253942489624,1.2763900756835938,0.7514450550079346,1.2732129096984863
car,6,sampler,adam,0.001,2,1318,0.7341040372848511,1.271998643875122,0.7572253942489624,1.2635574340820312
car,6,sampler,adam,0.001,3,1360,0.7572253942489624,1.276319980621338,0.7514450550079346,1.2731728553771973
car,6,sampler,adam,0.001,4,1402,0.7341040372848511,1.2720118761062622,0.7572253942489624,1.263548493385315
car,6,sampler,adam,0.001,5,1444,0.7341040372848511,1.271718144416809,0.7572253942489624,1.2632339000701904
car,6,sampler,adam,0.005,1,1276,0.7341040372848511,1.2716811895370483,0.7572253942489624,1.2632092237472534
car,6,sampler,adam,0.005,2,1318,0.7341040372848511,1.2717008590698242,0.7572253942489624,1.2632207870483398
car,6,sampler,adam,0.005,3,1360,0.7341040372848511,1.2717113494873047,0.7572253942489624,1.2632322311401367
car,6,sampler,adam,0.005,4,1402,0.7341040372848511,1.2717158794403076,0.7572253942489624,1.2632341384887695
car,6,sampler,adam,0.005,5,1444,0.7341040372848511,1.2716699838638306,0.7572253942489624,1.2631947994232178
car,6,sampler,adam,0.01,1,1276,0.7341040372848511,1.2716848850250244,0.7572253942489624,1.2632147073745728
car,6,sampler,adam,0.01,2,1318,0.7341040372848511,1.271706223487854,0.7572253942489624,1.2632249593734741
car,6,sampler,adam,0.01,3,1360,0.7341040372848511,1.2717258930206299,0.7572253942489624,1.2632418870925903
car,6,sampler,adam,0.01,4,1402,0.7341040372848511,1.2717080116271973,0.7572253942489624,1.2632274627685547
car,6,sampler,adam,0.01,5,1444,0.7341040372848511,1.2716550827026367,0.7572253942489624,1.2631824016571045
car,6,sampler,adam,0.05,1,1276,0.7341040372848511,1.2717300653457642,0.7572253942489624,1.2632428407669067
car,6,sampler,adam,0.05,2,1318,0.7341040372848511,1.2716940641403198,0.7572253942489624,1.2632135152816772
car,6,sampler,adam,0.05,3,1360,0.7572253942489624,1.2706032991409302,0.7572253942489624,1.2655341625213623
car,6,sampler,adam,0.05,4,1402,0.7341040372848511,1.271681547164917,0.7572253942489624,1.2632088661193848
car,6,sampler,adam,0.05,5,1444,0.7341040372848511,1.2717021703720093,0.7572253942489624,1.2632217407226562
car,6,sampler,adam,0.1,1,1276,0.7572253942489624,1.2706178426742554,0.7572253942489624,1.2655515670776367
car,6,sampler,adam,0.1,2,1318,0.7341040372848511,1.2716883420944214,0.7572253942489624,1.2632160186767578
car,6,sampler,adam,0.1,3,1360,0.7572253942489624,1.2705615758895874,0.7572253942489624,1.265520691871643
car,6,sampler,adam,0.1,4,1402,0.7341040372848511,1.2717070579528809,0.7572253942489624,1.2632471323013306
car,6,sampler,adam,0.1,5,1444,0.7572253942489624,1.2706406116485596,0.7572253942489624,1.265574336051941
car,6,sampler,sgd,0.001,1,1276,0.7283236980438232,1.292655110359192,0.7398843765258789,1.2905539274215698
car,6,sampler,sgd,0.001,2,1318,0.7283236980438232,1.2983204126358032,0.7052022814750671,1.2949743270874023
car,6,sampler,sgd,0.001,3,1360,0.7283236980438232,1.2930004596710205,0.7398843765258789,1.2913364171981812
car,6,sampler,sgd,0.001,4,1402,0.7283236980438232,1.29694664478302,0.7456647157669067,1.295178771018982
car,6,sampler,sgd,0.001,5,1444,0.7283236980438232,1.2929717302322388,0.7283236980438232,1.2886130809783936
car,6,sampler,sgd,0.005,1,1276,0.7283236980438232,1.2927160263061523,0.7398843765258789,1.290675401687622
car,6,sampler,sgd,0.005,2,1318,0.710982620716095,1.2984004020690918,0.7052022814750671,1.295009732246399
car,6,sampler,sgd,0.005,3,1360,0.7283236980438232,1.293108344078064,0.7398843765258789,1.2914859056472778
car,6,sampler,sgd,0.005,4,1402,0.7283236980438232,1.2969368696212769,0.7456647157669067,1.2952336072921753
car,6,sampler,sgd,0.005,5,1444,0.7283236980438232,1.2925528287887573,0.7283236980438232,1.2882227897644043
car,6,sampler,sgd,0.01,1,1276,0.7283236980438232,1.2927820682525635,0.7398843765258789,1.2908127307891846
car,6,sampler,sgd,0.01,2,1318,0.6936416029930115,1.2984824180603027,0.7052022814750671,1.295015573501587
car,6,sampler,sgd,0.01,3,1360,0.7283236980438232,1.2932417392730713,0.7398843765258789,1.2916713953018188
car,6,sampler,sgd,0.01,4,1402,0.7283236980438232,1.2969218492507935,0.7456647157669067,1.2952954769134521
car,6,sampler,sgd,0.01,5,1444,0.7283236980438232,1.2919166088104248,0.7283236980438232,1.2876073122024536
car,6,sampler,sgd,0.05,1,1276,0.7283236980438232,1.2923954725265503,0.7398843765258789,1.290723443031311
car,6,sampler,sgd,0.05,2,1318,0.7283236980438232,1.2947059869766235,0.7283236980438232,1.2904818058013916
car,6,sampler,sgd,0.05,3,1360,0.7283236980438232,1.2940739393234253,0.7398843765258789,1.2928526401519775
car,6,sampler,sgd,0.05,4,1402,0.7283236980438232,1.296629548072815,0.7341040372848511,1.2954422235488892
car,6,sampler,sgd,0.05,5,1444,0.7514450550079346,1.2825368642807007,0.7514450550079346,1.2778128385543823
car,6,sampler,sgd,0.1,1,1276,0.7572253942489624,1.2785404920578003,0.7630057334899902,1.2753971815109253
car,6,sampler,sgd,0.1,2,1318,0.7283236980438232,1.2932782173156738,0.7283236980438232,1.2885925769805908
car,6,sampler,sgd,0.1,3,1360,0.7283236980438232,1.2935682535171509,0.7398843765258789,1.2923731803894043
car,6,sampler,sgd,0.1,4,1402,0.7283236980438232,1.2961888313293457,0.7398843765258789,1.2952516078948975
car,6,sampler,sgd,0.1,5,1444,0.7572253942489624,1.2787415981292725,0.7398843765258789,1.2739813327789307
pima,4,ffnn_0layer,adam,0.001,1,1276,0.7662337422370911,0.6391823887825012,0.7792207598686218,0.6301904320716858
pima,4,ffnn_0layer,adam,0.001,2,1318,0.7662337422370911,0.6410014629364014,0.7922077775001526,0.6303807497024536
pima,4,ffnn_0layer,adam,0.001,3,1360,0.7402597665786743,0.640095591545105,0.7662337422370911,0.6299020648002625
pima,4,ffnn_0layer,adam,0.001,4,1402,0.7532467246055603,0.6398005485534668,0.7792207598686218,0.6298952698707581
pima,4,ffnn_0layer,adam,0.001,5,1444,0.7662337422370911,0.6394007205963135,0.7792207598686218,0.630103588104248
pima,4,ffnn_0layer,adam,0.005,1,1276,0.7662337422370911,0.6389944553375244,0.7922077775001526,0.6301196813583374
pima,4,ffnn_0layer,adam,0.005,2,1318,0.7662337422370911,0.6394186019897461,0.7792207598686218,0.6301777958869934
pima,4,ffnn_0layer,adam,0.005,3,1360,0.7662337422370911,0.6391174793243408,0.7792207598686218,0.6297633051872253
pima,4,ffnn_0layer,adam,0.005,4,1402,0.7402597665786743,0.6397365927696228,0.7792207598686218,0.6301529407501221
pima,4,ffnn_0layer,adam,0.005,5,1444,0.7532467246055603,0.6397684812545776,0.7792207598686218,0.6290683746337891
pima,4,ffnn_0layer,adam,0.01,1,1276,0.7662337422370911,0.6390683054924011,0.7922077775001526,0.6305890679359436
pima,4,ffnn_0layer,adam,0.01,2,1318,0.7662337422370911,0.6395025253295898,0.7792207598686218,0.6301771402359009
pima,4,ffnn_0layer,adam,0.01,3,1360,0.7792207598686218,0.6390378475189209,0.7792207598686218,0.6300950050354004
pima,4,ffnn_0layer,adam,0.01,4,1402,0.7402597665786743,0.6400521397590637,0.7922077775001526,0.6308997273445129
pima,4,ffnn_0layer,adam,0.01,5,1444,0.7532467246055603,0.6404544711112976,0.7792207598686218,0.6290523409843445
pima,4,ffnn_0layer,adam,0.05,1,1276,0.7532467246055603,0.6389655470848083,0.8051947951316833,0.6310552954673767
pima,4,ffnn_0layer,adam,0.05,2,1318,0.7662337422370911,0.63920658826828,0.7922077775001526,0.6321668028831482
pima,4,ffnn_0layer,adam,0.05,3,1360,0.7662337422370911,0.6391779184341431,0.8051947951316833,0.6325618624687195
pima,4,ffnn_0layer,adam,0.05,4,1402,0.7402597665786743,0.6405594348907471,0.7662337422370911,0.6300029754638672
pima,4,ffnn_0layer,adam,0.05,5,1444,0.7532467246055603,0.6404838562011719,0.7792207598686218,0.6288001537322998
pima,4,ffnn_0layer,adam,0.1,1,1276,0.7532467246055603,0.641085684299469,0.7662337422370911,0.6319087147712708
pima,4,ffnn_0layer,adam,0.1,2,1318,0.7662337422370911,0.6393396258354187,0.7792207598686218,0.6288979053497314
pima,4,ffnn_0layer,adam,0.1,3,1360,0.7532467246055603,0.6383568048477173,0.7922077775001526,0.6313436031341553
pima,4,ffnn_0layer,adam,0.1,4,1402,0.7662337422370911,0.6399090886116028,0.8051947951316833,0.6300581693649292
pima,4,ffnn_0layer,adam,0.1,5,1444,0.7532467246055603,0.6397019624710083,0.8181818127632141,0.631788969039917
pima,4,ffnn_0layer,sgd,0.001,1,1276,0.7532467246055603,0.6422742009162903,0.7792207598686218,0.636258065700531
pima,4,ffnn_0layer,sgd,0.001,2,1318,0.6623376607894897,0.6710149645805359,0.7402597665786743,0.6580008268356323
pima,4,ffnn_0layer,sgd,0.001,3,1360,0.6883116960525513,0.6667380928993225,0.7402597665786743,0.6578372716903687
pima,4,ffnn_0layer,sgd,0.001,4,1402,0.7272727489471436,0.6492124795913696,0.8311688303947449,0.6340997815132141
pima,4,ffnn_0layer,sgd,0.001,5,1444,0.7532467246055603,0.6429581642150879,0.7792207598686218,0.6341804265975952
pima,4,ffnn_0layer,sgd,0.005,1,1276,0.7532467246055603,0.642110288143158,0.7792207598686218,0.6353406310081482
pima,4,ffnn_0layer,sgd,0.005,2,1318,0.6623376607894897,0.6705250144004822,0.7402597665786743,0.6576974987983704
pima,4,ffnn_0layer,sgd,0.005,3,1360,0.6883116960525513,0.6662210822105408,0.7402597665786743,0.6575310230255127
pima,4,ffnn_0layer,sgd,0.005,4,1402,0.7272727489471436,0.6490548849105835,0.8311688303947449,0.6336658000946045
pima,4,ffnn_0layer,sgd,0.005,5,1444,0.7662337422370911,0.6428905129432678,0.7922077775001526,0.6335447430610657
pima,4,ffnn_0layer,sgd,0.01,1,1276,0.7402597665786743,0.6419498920440674,0.7792207598686218,0.6343603730201721
pima,4,ffnn_0layer,sgd,0.01,2,1318,0.6623376607894897,0.6697723269462585,0.7402597665786743,0.6572393178939819
pima,4,ffnn_0layer,sgd,0.01,3,1360,0.701298713684082,0.6654335856437683,0.7402597665786743,0.6570683717727661
pima,4,ffnn_0layer,sgd,0.01,4,1402,0.7272727489471436,0.6488690376281738,0.8311688303947449,0.6332162618637085
pima,4,ffnn_0layer,sgd,0.01,5,1444,0.7532467246055603,0.6428183317184448,0.7792207598686218,0.6328718066215515
pima,4,ffnn_0layer,sgd,0.05,1,1276,0.7532467246055603,0.6411638855934143,0.7922077775001526,0.6307426691055298
pima,4,ffnn_0layer,sgd,0.05,2,1318,0.6623376607894897,0.6556019186973572,0.7532467246055603,0.6468762755393982
pima,4,ffnn_0layer,sgd,0.05,3,1360,0.6883116960525513,0.6511187553405762,0.7402597665786743,0.6465513110160828
pima,4,ffnn_0layer,sgd,0.05,4,1402,0.7272727489471436,0.6476224660873413,0.8311688303947449,0.6316128969192505
pima,4,ffnn_0layer,sgd,0.05,5,1444,0.7532467246055603,0.642388641834259,0.7922077775001526,0.6302646994590759
pima,4,ffnn_0layer,sgd,0.1,1,1276,0.7662337422370911,0.6406229734420776,0.7792207598686218,0.6297944784164429
pima,4,ffnn_0layer,sgd,0.1,2,1318,0.7272727489471436,0.6509174704551697,0.8311688303947449,0.633183479309082
pima,4,ffnn_0layer,sgd,0.1,3,1360,0.7402597665786743,0.6457874774932861,0.8181818127632141,0.6325544118881226
pima,4,ffnn_0layer,sgd,0.1,4,1402,0.7272727489471436,0.6460987329483032,0.8181818127632141,0.6315240859985352
pima,4,ffnn_0layer,sgd,0.1,5,1444,0.7532467246055603,0.641922652721405,0.7792207598686218,0.6294314861297607
pima,4,sampler,adam,0.001,1,1276,0.7532467246055603,0.6452012062072754,0.7792207598686218,0.62955641746521
pima,4,sampler,adam,0.001,2,1318,0.7532467246055603,0.6437518000602722,0.7662337422370911,0.6300302147865295
pima,4,sampler,adam,0.001,3,1360,0.7402597665786743,0.6445146799087524,0.8051947951316833,0.6300408244132996
pima,4,sampler,adam,0.001,4,1402,0.7532467246055603,0.6429086923599243,0.7792207598686218,0.6296719312667847
pima,4,sampler,adam,0.001,5,1444,0.7402597665786743,0.6443861126899719,0.7792207598686218,0.6303381323814392
pima,4,sampler,adam,0.005,1,1276,0.7532467246055603,0.6388535499572754,0.7792207598686218,0.6297027468681335
pima,4,sampler,adam,0.005,2,1318,0.7662337422370911,0.639042854309082,0.7792207598686218,0.6299846768379211
pima,4,sampler,adam,0.005,3,1360,0.7662337422370911,0.638690710067749,0.7792207598686218,0.6297104954719543
pima,4,sampler,adam,0.005,4,1402,0.7662337422370911,0.6394281387329102,0.7792207598686218,0.6299071907997131
pima,4,sampler,adam,0.005,5,1444,0.7532467246055603,0.6392826437950134,0.7792207598686218,0.6292814612388611
pima,4,sampler,adam,0.01,1,1276,0.7662337422370911,0.6389939188957214,0.7922077775001526,0.6301195621490479
pima,4,sampler,adam,0.01,2,1318,0.7662337422370911,0.6394186019897461,0.7792207598686218,0.6301777958869934
pima,4,sampler,adam,0.01,3,1360,0.7662337422370911,0.6391174793243408,0.7792207598686218,0.6297632455825806
pima,4,sampler,adam,0.01,4,1402,0.7402597665786743,0.6397351622581482,0.7792207598686218,0.630153238773346
pima,4,sampler,adam,0.01,5,1444,0.7532467246055603,0.6397684812545776,0.7792207598686218,0.6290683746337891
pima,4,sampler,adam,0.05,1,1276,0.7532467246055603,0.6388962864875793,0.8181818127632141,0.6313633322715759
pima,4,sampler,adam,0.05,2,1318,0.7662337422370911,0.6390646696090698,0.7792207598686218,0.630024790763855
pima,4,sampler,adam,0.05,3,1360,0.7532467246055603,0.6387471556663513,0.7922077775001526,0.631618320941925
pima,4,sampler,adam,0.05,4,1402,0.7532467246055603,0.640794575214386,0.7792207598686218,0.6331096887588501
pima,4,sampler,adam,0.05,5,1444,0.7532467246055603,0.6408132314682007,0.7662337422370911,0.6294147372245789
pima,4,sampler,adam,0.1,1,1276,0.7532467246055603,0.6389656066894531,0.8051947951316833,0.6310552954673767
pima,4,sampler,adam,0.1,2,1318,0.7662337422370911,0.63920658826828,0.7922077775001526,0.6321668028831482
pima,4,sampler,adam,0.1,3,1360,0.7662337422370911,0.6391779184341431,0.8051947951316833,0.6325618624687195
pima,4,sampler,adam,0.1,4,1402,0.7402597665786743,0.6405594348907471,0.7662337422370911,0.6300029754638672
pima,4,sampler,adam,0.1,5,1444,0.7532467246055603,0.6404838562011719,0.7792207598686218,0.6288002133369446
pima,4,sampler,sgd,0.001,1,1276,0.6883116960525513,0.6517525911331177,0.7532467246055603,0.6411874294281006
pima,4,sampler,sgd,0.001,2,1318,0.7402597665786743,0.6489652991294861,0.8181818127632141,0.6316408514976501
pima,4,sampler,sgd,0.001,3,1360,0.6623376607894897,0.6537497639656067,0.7402597665786743,0.6454184651374817
pima,4,sampler,sgd,0.001,4,1402,0.6883116960525513,0.6514999270439148,0.7532467246055603,0.642560601234436
pima,4,sampler,sgd,0.001,5,1444,0.6883116960525513,0.6524795293807983,0.7402597665786743,0.6423021554946899
pima,4,sampler,sgd,0.005,1,1276,0.701298713684082,0.6515000462532043,0.7792207598686218,0.6404263973236084
pima,4,sampler,sgd,0.005,2,1318,0.7402597665786743,0.6489051580429077,0.8181818127632141,0.6315825581550598
pima,4,sampler,sgd,0.005,3,1360,0.6883116960525513,0.6533212065696716,0.7272727489471436,0.6445508599281311
pima,4,sampler,sgd,0.005,4,1402,0.6883116960525513,0.6511775851249695,0.7532467246055603,0.6417368054389954
pima,4,sampler,sgd,0.005,5,1444,0.6883116960525513,0.6522152423858643,0.7792207598686218,0.641583263874054
pima,4,sampler,sgd,0.01,1,1276,0.7142857313156128,0.6512324810028076,0.8181818127632141,0.6395299434661865
pima,4,sampler,sgd,0.01,2,1318,0.7402597665786743,0.6488311886787415,0.8181818127632141,0.6315156817436218
pima,4,sampler,sgd,0.01,3,1360,0.6883116960525513,0.6528632640838623,0.7272727489471436,0.6434850692749023
pima,4,sampler,sgd,0.01,4,1402,0.6753246784210205,0.6508329510688782,0.7662337422370911,0.6407550573348999
pima,4,sampler,sgd,0.01,5,1444,0.6753246784210205,0.6519330739974976,0.7792207598686218,0.6407278180122375
pima,4,sampler,sgd,0.05,1,1276,0.7402597665786743,0.6500032544136047,0.8311688303947449,0.6346518397331238
pima,4,sampler,sgd,0.05,2,1318,0.7532467246055603,0.6482635140419006,0.8051947951316833,0.6311479210853577
pima,4,sampler,sgd,0.05,3,1360,0.7402597665786743,0.6510679125785828,0.8311688303947449,0.6368253827095032
pima,4,sampler,sgd,0.05,4,1402,0.7402597665786743,0.6492434144020081,0.8311688303947449,0.6352329850196838
pima,4,sampler,sgd,0.05,5,1444,0.7402597665786743,0.650668203830719,0.8311688303947449,0.6357617378234863
pima,4,sampler,sgd,0.1,1,1276,0.7402597665786743,0.6490275263786316,0.8311688303947449,0.6322749853134155
pima,4,sampler,sgd,0.1,2,1318,0.7662337422370911,0.6476079821586609,0.8051947951316833,0.6308849453926086
pima,4,sampler,sgd,0.1,3,1360,0.7402597665786743,0.6500637531280518,0.8311688303947449,0.6330705285072327
pima,4,sampler,sgd,0.1,4,1402,0.7402597665786743,0.6479820609092712,0.8311688303947449,0.6324012279510498
pima,4,sampler,sgd,0.1,5,1444,0.7402597665786743,0.6496932506561279,0.8311688303947449,0.6329210996627808
pima,8,ffnn_0layer,adam,0.001,1,1276,0.7532467246055603,0.6338598132133484,0.8181818127632141,0.6249623894691467
pima,8,ffnn_0layer,adam,0.001,2,1318,0.7272727489471436,0.6369394659996033,0.8181818127632141,0.6261355876922607
pima,8,ffnn_0layer,adam,0.001,3,1360,0.7272727489471436,0.6362150311470032,0.8181818127632141,0.6259040832519531
pima,8,ffnn_0layer,adam,0.001,4,1402,0.7402597665786743,0.6348121762275696,0.8051947951316833,0.6263045072555542
pima,8,ffnn_0layer,adam,0.001,5,1444,0.7272727489471436,0.6363728642463684,0.8181818127632141,0.6260296702384949
pima,8,ffnn_0layer,adam,0.005,1,1276,0.7402597665786743,0.6346765756607056,0.8051947951316833,0.6259821057319641
pima,8,ffnn_0layer,adam,0.005,2,1318,0.7272727489471436,0.6337505578994751,0.8051947951316833,0.6248221397399902
pima,8,ffnn_0layer,adam,0.005,3,1360,0.7532467246055603,0.6340122818946838,0.8181818127632141,0.624403715133667
pima,8,ffnn_0layer,adam,0.005,4,1402,0.7532467246055603,0.6342678070068359,0.8051947951316833,0.6254473328590393
pima,8,ffnn_0layer,adam,0.005,5,1444,0.7532467246055603,0.6348349452018738,0.8311688303947449,0.6248539686203003
pima,8,ffnn_0layer,adam,0.01,1,1276,0.7532467246055603,0.6348307728767395,0.7922077775001526,0.6263853311538696
pima,8,ffnn_0layer,adam,0.01,2,1318,0.7402597665786743,0.6336955428123474,0.8181818127632141,0.6246297955513
pima,8,ffnn_0layer,adam,0.01,3,1360,0.7272727489471436,0.634423017501831,0.8181818127632141,0.6247537732124329
pima,8,ffnn_0layer,adam,0.01,4,1402,0.7272727489471436,0.6345778107643127,0.8181818127632141,0.6258974671363831
pima,8,ffnn_0layer,adam,0.01,5,1444,0.7532467246055603,0.6345357298851013,0.8181818127632141,0.6246238946914673
pima,8,ffnn_0layer,adam,0.05,1,1276,0.7272727489471436,0.6375371813774109,0.8051947951316833,0.6262874007225037
